Country,Continent,Year,GDP_per_capita,life_expectancy,Population
Sri Lanka,Asia,1981,1595,68.556,15317817
Sri Lanka,Asia,1982,1648,68.829,15544043
Sri Lanka,Asia,1983,1709,69.004,15765034
Sri Lanka,Asia,1984,1771,69.087,15986020
Sri Lanka,Asia,1985,1822,69.108,16210466
Sri Lanka,Asia,1986,1886,69.115,16439169
Sri Lanka,Asia,1987,1877,69.148,16669911
Sri Lanka,Asia,1988,1899,69.235,16899425
Sri Lanka,Asia,1989,1922,69.376,17123045
Sri Lanka,Asia,1990,2019,69.535,17337048
Sri Lanka,Asia,1991,2088,69.652,17542866
Sri Lanka,Asia,1992,2154,69.683,17740936
Sri Lanka,Asia,1993,2272,69.615,17925624
Sri Lanka,Asia,1994,2366,69.473,18089720
Sri Lanka,Asia,1995,2465,69.333,18229498
Sri Lanka,Asia,1996,2530,69.297,18340596
Sri Lanka,Asia,1997,2664,69.442,18428257
Sri Lanka,Asia,1998,2762,69.804,18510095
Sri Lanka,Asia,1999,2854,70.37,18610110
Sri Lanka,Asia,2000,2998,71.078,18745084
Sri Lanka,Asia,2001,2926,71.828,18921794
Sri Lanka,Asia,2002,3015,72.51,19134096
Sri Lanka,Asia,2003,3167,73.04,19369853
Sri Lanka,Asia,2004,3310,73.393,19610604
Sri Lanka,Asia,2005,3481,73.573,19842536
Sri Lanka,Asia,2006,3719,73.623,20062070
Sri Lanka,Asia,2007,3941,73.621,20272269
Sri Lanka,Asia,2008,4143,73.634,20473799
Sri Lanka,Asia,2009,4256,73.686,20669142
Sri Lanka,Asia,2010,4561,73.79,20859949
Sri Lanka,Asia,2011,4904,73.941,21045394
Sri Lanka,Asia,2012,5183,74.116,21223550
Sudan,Africa,1950,1552,43.414,7309769
Sudan,Africa,1951,1582,43.704,7462786
Sudan,Africa,1952,1616,44.274,7627408
Sudan,Africa,1953,1647,44.826,7801653
Sudan,Africa,1954,1680,45.359,7983886
Sudan,Africa,1955,1714,45.873,8172814
Sudan,Africa,1956,1845,46.369,8367493
Sudan,Africa,1957,1770,46.848,8567322
Sudan,Africa,1958,1794,47.31,8772025
Sudan,Africa,1959,1952,47.757,8981616
Sudan,Africa,1960,1935,48.191,9196306
Sudan,Africa,1961,1883,48.615,9416392
Sudan,Africa,1962,1960,49.031,9642172
Sudan,Africa,1963,1852,49.442,9873906
Sudan,Africa,1964,1785,49.848,10111923
Sudan,Africa,1965,1861,50.254,10356949
Sudan,Africa,1966,1790,50.66,10608998
Sudan,Africa,1967,1688,51.065,10869525
Sudan,Africa,1968,1744,51.466,11142482
Sudan,Africa,1969,1803,51.857,11432923
Sudan,Africa,1970,1679,52.231,11744590
Sudan,Africa,1971,1745,52.579,12079205
Sudan,Africa,1972,1660,52.897,12436311
Sudan,Africa,1973,1474,53.18,12814718
Sudan,Africa,1974,1574,53.426,13212203
Sudan,Africa,1975,1720,53.633,13627096
Sudan,Africa,1976,1974,53.803,14057092
Sudan,Africa,1977,2203,53.942,14502283
Sudan,Africa,1978,2094,54.057,14965920
Sudan,Africa,1979,1808,54.157,15452659
Sudan,Africa,1980,1761,54.249,15964476
Sudan,Africa,1981,1740,54.338,16505106
Sudan,Africa,1982,1896,54.431,17069788
Sudan,Africa,1983,1812,54.53,17641875
Sudan,Africa,1984,1661,54.641,18198981
Sudan,Africa,1985,1496,54.765,18726053
Sudan,Africa,1986,1509,54.901,19215610
Sudan,Africa,1987,1508,55.046,19674861
Sudan,Africa,1988,1494,55.197,20121591
Sudan,Africa,1989,1574,55.355,20581590
Sudan,Africa,1990,1405,55.522,21073606
Sudan,Africa,1991,1459,55.699,21603126
Sudan,Africa,1992,1492,55.887,22164751
Sudan,Africa,1993,1495,56.089,22753100
Sudan,Africa,1994,1484,56.305,23358732
Sudan,Africa,1995,1488,56.539,23974432
Sudan,Africa,1996,1524,56.79,24601180
Sudan,Africa,1997,1632,57.059,25241197
Sudan,Africa,1998,1681,57.346,25889911
Sudan,Africa,1999,1758,57.651,26541630
Sudan,Africa,2000,1874,57.979,27193105
Sudan,Africa,2001,1933,58.333,27840967
Sudan,Africa,2002,1993,58.713,28488328
Sudan,Africa,2003,2078,59.113,29146386
Sudan,Africa,2004,2126,59.524,29830604
Sudan,Africa,2005,2249,59.931,30551777
Sudan,Africa,2006,2387,60.317,31314098
Sudan,Africa,2007,2525,60.671,32113409
Sudan,Africa,2008,2535,60.986,32941836
Sudan,Africa,2009,2599,61.258,33537455
Sudan,Africa,2010,2597,61.49,34136520
Sudan,Africa,2011,3131,61.691,34735288
Sudan,Africa,2012,2918,61.875,35335982
Suriname,S. America,1950,3201,54.663,214999
Suriname,S. America,1951,3272,55.014,222649
Suriname,S. America,1952,3345,55.694,229598
Suriname,S. America,1953,3419,56.331,236273
Suriname,S. America,1954,3494,56.924,243001
Suriname,S. America,1955,3572,57.474,250004
Suriname,S. America,1956,3651,57.981,257399
Suriname,S. America,1957,3731,58.449,265202
Suriname,S. America,1958,3814,58.88,273335
Suriname,S. America,1959,3898,59.281,281654
Suriname,S. America,1960,3984,59.66,290000
Suriname,S. America,1961,4073,60.026,298272
Suriname,S. America,1962,4163,60.386,306474
Suriname,S. America,1963,4255,60.749,314747
Suriname,S. America,1964,4349,61.117,323298
Suriname,S. America,1965,4445,61.491,332197
Suriname,S. America,1966,4543,61.867,341643
Suriname,S. America,1967,4644,62.239,351379
Suriname,S. America,1968,4747,62.599,360486
Suriname,S. America,1969,4852,62.943,367733
Suriname,S. America,1970,4959,63.268,372297
Suriname,S. America,1971,5251,63.568,373795
Suriname,S. America,1972,5504,63.844,372648
Suriname,S. America,1973,5758,64.1,369834
Suriname,S. America,1974,5960,64.339,366767
Suriname,S. America,1975,5414,64.571,364497
Suriname,S. America,1976,5954,64.806,363386
Suriname,S. America,1977,6623,65.053,363227
Suriname,S. America,1978,7029,65.314,363818
Suriname,S. America,1979,6631,65.587,364751
Suriname,S. America,1980,6046,65.862,365749
Suriname,S. America,1981,6418,66.128,366770
Suriname,S. America,1982,6061,66.37,368027
Suriname,S. America,1983,5723,66.581,369782
Suriname,S. America,1984,5518,66.758,372398
Suriname,S. America,1985,6193,66.901,376102
Suriname,S. America,1986,6009,67.018,381012
Suriname,S. America,1987,5508,67.119,386974
Suriname,S. America,1988,5931,67.214,393605
Suriname,S. America,1989,6149,67.305,400375
Suriname,S. America,1990,5863,67.393,406890
Suriname,S. America,1991,5962,67.477,413011
Suriname,S. America,1992,5974,67.553,418828
Suriname,S. America,1993,5624,67.619,424455
Suriname,S. America,1994,5401,67.675,430102
Suriname,S. America,1995,5509,67.72,435920
Suriname,S. America,1996,5521,67.75,441896
Suriname,S. America,1997,5589,67.77,447957
Suriname,S. America,1998,5703,67.785,454124
Suriname,S. America,1999,5510,67.807,460419
Suriname,S. America,2000,5677,67.851,466846
Suriname,S. America,2001,5962,67.935,473431
Suriname,S. America,2002,6071,68.071,480132
Suriname,S. America,2003,6446,68.261,486800
Suriname,S. America,2004,6880,68.503,493236
Suriname,S. America,2005,7234,68.788,499294
Suriname,S. America,2006,7564,69.102,504913
Suriname,S. America,2007,7861,69.424,510136
Suriname,S. America,2008,8075,69.739,515066
Suriname,S. America,2009,8206,70.036,519861
Suriname,S. America,2010,8431,70.309,524636
Suriname,S. America,2011,8711,70.559,529419
Suriname,S. America,2012,8980,70.794,534175
Swaziland,Africa,1950,1102,40.498,273000
Swaziland,Africa,1951,1139,40.738,278951
Swaziland,Africa,1952,1148,41.209,285333
Swaziland,Africa,1953,1165,41.661,292178
Swaziland,Africa,1954,1203,42.094,299488
Swaziland,Africa,1955,1212,42.508,307229
Swaziland,Africa,1956,1228,42.901,315335
Swaziland,Africa,1957,1245,43.275,323710
Swaziland,Africa,1958,1248,43.63,332228
Swaziland,Africa,1959,1288,43.966,340755
Swaziland,Africa,1960,1429,44.283,349181
Swaziland,Africa,1961,1571,44.584,357459
Swaziland,Africa,1962,1856,44.873,365645
Swaziland,Africa,1963,1914,45.159,373904
Swaziland,Africa,1964,2139,45.452,382477
Swaziland,Africa,1965,2410,45.767,391553
Swaziland,Africa,1966,2449,46.123,401184
Swaziland,Africa,1967,2613,46.527,411365
Swaziland,Africa,1968,2428,46.982,422152
Swaziland,Africa,1969,2465,47.491,433598
Swaziland,Africa,1970,3112,48.045,445735
Swaziland,Africa,1971,3080,48.633,458611
Swaziland,Africa,1972,3365,49.238,472236
Swaziland,Africa,1973,3451,49.848,486560
Swaziland,Africa,1974,3735,50.457,501509
Swaziland,Africa,1975,3764,51.067,517024
Swaziland,Africa,1976,3779,51.686,533202
Swaziland,Africa,1977,3781,52.322,550089
Swaziland,Africa,1978,3764,52.977,567534
Swaziland,Africa,1979,3702,53.646,585327
Swaziland,Africa,1980,3665,54.323,603385
Swaziland,Africa,1981,3793,55.002,621346
Swaziland,Africa,1982,3895,55.67,639383
Swaziland,Africa,1983,3783,56.312,658564
Swaziland,Africa,1984,3726,56.914,680341
Swaziland,Africa,1985,3818,57.476,705602
Swaziland,Africa,1986,3813,58.008,734925
Swaziland,Africa,1987,3985,58.504,767579
Swaziland,Africa,1988,3713,58.94,801540
Swaziland,Africa,1989,3788,59.28,833994
Swaziland,Africa,1990,3723,59.458,862947
Swaziland,Africa,1991,3646,59.405,887467
Swaziland,Africa,1992,3553,59.086,908158
Swaziland,Africa,1993,3561,58.486,926420
Swaziland,Africa,1994,3661,57.613,944404
Swaziland,Africa,1995,3772,56.469,963591
Swaziland,Africa,1996,3821,55.068,984632
Swaziland,Africa,1997,3877,53.488,1006824
Swaziland,Africa,1998,3920,51.828,1028708
Swaziland,Africa,1999,3990,50.187,1048174
Swaziland,Africa,2000,4021,48.689,1063832
Swaziland,Africa,2001,4047,47.457,1075083
Swaziland,Africa,2002,4128,46.546,1082777
Swaziland,Africa,2003,4207,45.983,1088724
Swaziland,Africa,2004,4286,45.773,1095487
Swaziland,Africa,2005,4384,45.891,1104909
Swaziland,Africa,2006,4460,46.276,1117604
Swaziland,Africa,2007,5023,46.811,1133007
Swaziland,Africa,2008,5121,47.389,1150344
Swaziland,Africa,2009,5125,47.94,1168345
Swaziland,Africa,2010,5163,48.398,1186056
Swaziland,Africa,2011,5116,48.717,1203330
Swaziland,Africa,2012,4980,48.91,1220408
Sweden,Europe,1950,9628,71.14,7014001
Sweden,Europe,1951,9547,71.37,7076003
Sweden,Europe,1952,9731,71.86,7129070
Sweden,Europe,1953,9791,71.9,7176203
Sweden,Europe,1954,10321,72.36,7219871
Sweden,Europe,1955,10536,72.6,7261994
Sweden,Europe,1956,10896,72.66,7303942
Sweden,Europe,1957,11137,72.49,7346541
Sweden,Europe,1958,11186,73.14,7390134
Sweden,Europe,1959,11627,73.37,7434674
Sweden,Europe,1960,12014,73.04,7480001
Sweden,Europe,1961,12721,73.5,7526139
Sweden,Europe,1962,13194,73.37,7573556
Sweden,Europe,1963,13676,73.56,7623278
Sweden,Europe,1964,14622,73.73,7676568
Sweden,Europe,1965,15172,73.88,7734003
Sweden,Europe,1966,15225,74.13,7796427
Sweden,Europe,1967,15600,74.16,7862718
Sweden,Europe,1968,16137,74.03,7929066
Sweden,Europe,1969,16733,74.15,7990318
Sweden,Europe,1970,17422,74.7,8042839
Sweden,Europe,1971,17592,74.62,8084965
Sweden,Europe,1972,17611,74.72,8117863
Sweden,Europe,1973,18333,74.88,8144217
Sweden,Europe,1974,19759,74.99,8168135
Sweden,Europe,1975,19993,75,8192569
Sweden,Europe,1976,20006,75.01,8218933
Sweden,Europe,1977,19360,75.44,8246302
Sweden,Europe,1978,19524,75.53,8272581
Sweden,Europe,1979,20340,75.57,8294604
Sweden,Europe,1980,20477,75.8,8310467
Sweden,Europe,1981,20359,76.1,8319266
Sweden,Europe,1982,20795,76.42,8322909
Sweden,Europe,1983,21085,76.66,8325682
Sweden,Europe,1984,21929,76.92,8333446
Sweden,Europe,1985,22168,76.78,8350392
Sweden,Europe,1986,22896,77.04,8377422
Sweden,Europe,1987,23479,77.19,8413155
Sweden,Europe,1988,24028,77.08,8456561
Sweden,Europe,1989,24464,77.74,8505752
Sweden,Europe,1990,24253,77.67,8558829
Sweden,Europe,1991,23258,77.81,8616729
Sweden,Europe,1992,23246,78.16,8678657
Sweden,Europe,1993,22699,78.24,8738894
Sweden,Europe,1994,23496,78.86,8789976
Sweden,Europe,1995,24566,78.94,8826949
Sweden,Europe,1996,24899,79.15,8847421
Sweden,Europe,1997,25524,79.39,8853934
Sweden,Europe,1998,26314,79.53,8852650
Sweden,Europe,1999,27300,79.61,8852487
Sweden,Europe,2000,28640,79.84,8860153
Sweden,Europe,2001,28907,79.93,8877022
Sweden,Europe,2002,29449,80.04,8901831
Sweden,Europe,2003,29970,80.33,8935392
Sweden,Europe,2004,31141,80.67,8977965
Sweden,Europe,2005,31995,80.75,9029345
Sweden,Europe,2006,33211,80.95,9090707
Sweden,Europe,2007,34092,81.08,9161374
Sweden,Europe,2008,33563,80.973,9236872
Sweden,Europe,2009,31605,81.282,9311110
Sweden,Europe,2010,33317,81.426,9379687
Sweden,Europe,2011,34327,81.56,9440747
Sweden,Europe,2012,34530,81.69,9495392
Switzerland,Europe,1950,13868,68.94,4668088
Switzerland,Europe,1951,14817,68.71,4726281
Switzerland,Europe,1952,14734,69.62,4788955
Switzerland,Europe,1953,15056,69.53,4851983
Switzerland,Europe,1954,15739,70,4912879
Switzerland,Europe,1955,16626,70.08,4970798
Switzerland,Europe,1956,17502,70.21,5026644
Switzerland,Europe,1957,17909,70.56,5082961
Switzerland,Europe,1958,17284,71.3,5143629
Switzerland,Europe,1959,18161,71.46,5213340
Switzerland,Europe,1960,19059,71.44,5296052
Switzerland,Europe,1961,20041,71.76,5393334
Switzerland,Europe,1962,20431,71.32,5502915
Switzerland,Europe,1963,20977,71.31,5618068
Switzerland,Europe,1964,21712,72.2,5729362
Switzerland,Europe,1965,22191,72.33,5829839
Switzerland,Europe,1966,22533,72.47,5916770
Switzerland,Europe,1967,22966,72.77,5991515
Switzerland,Europe,1968,23522,72.72,6056165
Switzerland,Europe,1969,24528,72.73,6114502
Switzerland,Europe,1970,25863,73.14,6169124
Switzerland,Europe,1971,26593,73.26,6221393
Switzerland,Europe,1972,27195,73.78,6269871
Switzerland,Europe,1973,27852,74.08,6311231
Switzerland,Europe,1974,28174,74.43,6340818
Switzerland,Europe,1975,26353,74.82,6355947
Switzerland,Europe,1976,26271,74.94,6355012
Switzerland,Europe,1977,26982,75.39,6340979
Switzerland,Europe,1978,27023,75.34,6321339
Switzerland,Europe,1979,27617,75.64,6306326
Switzerland,Europe,1980,28732,75.64,6303346
Switzerland,Europe,1981,29003,75.87,6315530
Switzerland,Europe,1982,28398,76.21,6341096
Switzerland,Europe,1983,28397,76.22,6376512
Switzerland,Europe,1984,29128,76.82,6415987
Switzerland,Europe,1985,29968,76.94,6455375
Switzerland,Europe,1986,30273,77.11,6493102
Switzerland,Europe,1987,30282,77.41,6530777
Switzerland,Europe,1988,30972,77.43,6571061
Switzerland,Europe,1989,32031,77.62,6617925
Switzerland,Europe,1990,32876,77.44,6673738
Switzerland,Europe,1991,32208,77.72,6740104
Switzerland,Europe,1992,31872,78.02,6814701
Switzerland,Europe,1993,31516,78.31,6891266
Switzerland,Europe,1994,31600,78.6,6961228
Switzerland,Europe,1995,31531,78.68,7018702
Switzerland,Europe,1996,31590,79.17,7060963
Switzerland,Europe,1997,32135,79.37,7090483
Switzerland,Europe,1998,33040,79.62,7112948
Switzerland,Europe,1999,33350,79.88,7136740
Switzerland,Europe,2000,34387,79.99,7167908
Switzerland,Europe,2001,34569,80.41,7207987
Switzerland,Europe,2002,34481,80.62,7254975
Switzerland,Europe,2003,34183,80.72,7307078
Switzerland,Europe,2004,34864,81.28,7361231
Switzerland,Europe,2005,35520,81.45,7415007
Switzerland,Europe,2006,36635,81.75,7468350
Switzerland,Europe,2007,37791,81.94,7521613
Switzerland,Europe,2008,38181,81.898,7573204
Switzerland,Europe,2009,36519,82.032,7621211
Switzerland,Europe,2010,37220,82.192,7664318
Switzerland,Europe,2011,37537,82.336,7701690
Switzerland,Europe,2012,37678,82.471,7733709
Syria,Asia,1950,1600,47.514,3413330
Syria,Asia,1951,1498,47.805,3496671
Syria,Asia,1952,1835,48.383,3587333
Syria,Asia,1953,2022,48.953,3685409
Syria,Asia,1954,2254,49.515,3790891
Syria,Asia,1955,1975,50.07,3903672
Syria,Asia,1956,2270,50.619,4023540
Syria,Asia,1957,2337,51.161,4150185
Syria,Asia,1958,1950,51.699,4283219
Syria,Asia,1959,1956,52.234,4422215
Syria,Asia,1960,1923,52.772,4566822
Syria,Asia,1961,2006,53.315,4716875
Syria,Asia,1962,2393,53.869,4872506
Syria,Asia,1963,2306,54.439,5034188
Syria,Asia,1964,2273,55.028,5202606
Syria,Asia,1965,2185,55.644,5378287
Syria,Asia,1966,1945,56.294,5561371
Syria,Asia,1967,2030,56.976,5751807
Syria,Asia,1968,2030,57.686,5949690
Syria,Asia,1969,2324,58.418,6155081
Syria,Asia,1970,2155,59.164,6368017
Syria,Asia,1971,2278,59.915,6588936
Syria,Asia,1972,2742,60.658,6817940
Syria,Asia,1973,2414,61.386,7054361
Syria,Asia,1974,2884,62.09,7297254
Syria,Asia,1975,3318,62.768,7546139
Syria,Asia,1976,3544,63.418,7800152
Syria,Asia,1977,3369,64.045,8059995
Syria,Asia,1978,3526,64.653,8328592
Syria,Asia,1979,3518,65.241,8609920
Syria,Asia,1980,3793,65.807,8906543
Syria,Asia,1981,3999,66.349,9219690
Syria,Asia,1982,3920,66.867,9547693
Syria,Asia,1983,3818,67.361,9886629
Syria,Asia,1984,3518,67.831,10230958
Syria,Asia,1985,3587,68.278,10576592
Syria,Asia,1986,3277,68.705,10921760
Syria,Asia,1987,3211,69.114,11267240
Syria,Asia,1988,3500,69.507,11614542
Syria,Asia,1989,3071,69.887,11966274
Syria,Asia,1990,3181,70.253,12324116
Syria,Asia,1991,3283,70.608,12690183
Syria,Asia,1992,3402,70.949,13063423
Syria,Asia,1993,3647,71.279,13438799
Syria,Asia,1994,3808,71.596,13809349
Syria,Asia,1995,3918,71.904,14171130
Syria,Asia,1996,4066,72.202,14518843
Syria,Asia,1997,4042,72.491,14856464
Syria,Asia,1998,4218,72.772,15200324
Syria,Asia,1999,3965,73.046,15572833
Syria,Asia,2000,3935,73.316,15988534
Syria,Asia,2001,3960,73.59,16454926
Syria,Asia,2002,4072,73.867,16962918
Syria,Asia,2003,3999,74.141,17490104
Syria,Asia,2004,3995,74.402,18004797
Syria,Asia,2005,4059,74.625,18484122
Syria,Asia,2006,4161,74.783,18920727
Syria,Asia,2007,4290,74.861,19321300
Syria,Asia,2008,4374,74.861,19694259
Syria,Asia,2009,4520,74.795,20053743
Syria,Asia,2010,4610,74.693,20410606
Syria,Asia,2011,4520,74.2,20766037
Syria,Asia,2012,4432,72,21117690
Taiwan,Asia,1950,1304,54.6,7981000
Taiwan,Asia,1951,1359,55.1,8251000
Taiwan,Asia,1952,1468,58.5,8550000
Taiwan,Asia,1953,1550,60.3,8850000
Taiwan,Asia,1954,1638,62,9160000
Taiwan,Asia,1955,1708,62.4,9486000
Taiwan,Asia,1956,1737,62.5,9825000
Taiwan,Asia,1957,1801,62.4,10164000
Taiwan,Asia,1958,1859,64.2,10500000
Taiwan,Asia,1959,1932,64.2,10853000
Taiwan,Asia,1960,1984,64.4,11209000
Taiwan,Asia,1961,2048,64.9,11563000
Taiwan,Asia,1962,2137,65.2,11919000
Taiwan,Asia,1963,2265,66,12277000
Taiwan,Asia,1964,2465,66.7,12631000
Taiwan,Asia,1965,2664,67.4,12978000
Taiwan,Asia,1966,2821,67.4,13321000
Taiwan,Asia,1967,3043,67.5,13649000
Taiwan,Asia,1968,3244,67.6,13962000
Taiwan,Asia,1969,3453,68.6,14282000
Taiwan,Asia,1970,3757,68.65,14598000
Taiwan,Asia,1971,4141,69.06,14918000
Taiwan,Asia,1972,4590,69.35,15226000
Taiwan,Asia,1973,5072,69.4,15526000
Taiwan,Asia,1974,5025,69.77,15824000
Taiwan,Asia,1975,5160,70.02,16122000
Taiwan,Asia,1976,5754,70.38,16450000
Taiwan,Asia,1977,6207,70.55,16785000
Taiwan,Asia,1978,6909,71.12,17112000
Taiwan,Asia,1979,7328,71.25,17450000
Taiwan,Asia,1980,7672,71.5,17848000
Taiwan,Asia,1981,7980,71.6,18177000
Taiwan,Asia,1982,8086,72.11,18501000
Taiwan,Asia,1983,8594,72.09,18803000
Taiwan,Asia,1984,9353,72.75,19083000
Taiwan,Asia,1985,9662,72.94,19337000
Taiwan,Asia,1986,10624,73.07,19556000
Taiwan,Asia,1987,11815,73.36,19758000
Taiwan,Asia,1988,12588,73.18,19976000
Taiwan,Asia,1989,13457,73.49,20208000
Taiwan,Asia,1990,14123,73.76,20278000
Taiwan,Asia,1991,14990,74.24,20492000
Taiwan,Asia,1992,15965,74.21,20687000
Taiwan,Asia,1993,16852,74.51,20886000
Taiwan,Asia,1994,17866,74.66,21093000
Taiwan,Asia,1995,18791,74.47,21290000
Taiwan,Asia,1996,19754,74.65,21458000
Taiwan,Asia,1997,20813,75.18,21639000
Taiwan,Asia,1998,21493,75.36,21834000
Taiwan,Asia,1999,22478,75.46,22008000
Taiwan,Asia,2000,23525,76.02,22183000
Taiwan,Asia,2001,22768,76.39,22336000
Taiwan,Asia,2002,23495,76.88,22451000
Taiwan,Asia,2003,24056,77.09,22543000
Taiwan,Asia,2004,25332,77.19,22622000
Taiwan,Asia,2005,26069,77.21,22701000
Taiwan,Asia,2006,27359,77.93,22782000
Taiwan,Asia,2007,28892,78.12,22859000
Taiwan,Asia,2008,29004,78.34,22921000
Taiwan,Asia,2009,28377,78.81,22974000
Taiwan,Asia,2010,31373,79.15,23025000
Taiwan,Asia,2011,32560,79.15,23072000
Taiwan,Asia,2012,32841,79.45,23114000
Tajikistan,Asia,1950,2195,52.205,1531502
Tajikistan,Asia,1951,2166,52.415,1577037
Tajikistan,Asia,1952,2265,52.834,1626400
Tajikistan,Asia,1953,2322,53.252,1677745
Tajikistan,Asia,1954,2392,53.668,1729928
Tajikistan,Asia,1955,2549,54.083,1782503
Tajikistan,Asia,1956,2742,54.496,1835763
Tajikistan,Asia,1957,2747,54.909,1890702
Tajikistan,Asia,1958,2899,55.321,1948890
Tajikistan,Asia,1959,2814,55.735,2012262
Tajikistan,Asia,1960,3024,56.151,2082499
Tajikistan,Asia,1961,3140,56.57,2160358
Tajikistan,Asia,1962,3173,56.992,2245098
Tajikistan,Asia,1963,3054,57.417,2334221
Tajikistan,Asia,1964,3402,57.84,2424189
Tajikistan,Asia,1965,3551,58.258,2512493
Tajikistan,Asia,1966,3681,58.667,2598074
Tajikistan,Asia,1967,3803,59.063,2681780
Tajikistan,Asia,1968,3987,59.44,2765317
Tajikistan,Asia,1969,4005,59.796,2851284
Tajikistan,Asia,1970,4273,60.127,2941501
Tajikistan,Asia,1971,4343,60.43,3036693
Tajikistan,Asia,1972,4325,60.709,3136061
Tajikistan,Asia,1973,4644,60.965,3238090
Tajikistan,Asia,1974,4610,61.201,3340561
Tajikistan,Asia,1975,4460,61.42,3441990
Tajikistan,Asia,1976,4506,61.625,3541938
Tajikistan,Asia,1977,4452,61.82,3641296
Tajikistan,Asia,1978,4407,62.008,3741547
Tajikistan,Asia,1979,4236,62.192,3844809
Tajikistan,Asia,1980,4097,62.381,3952691
Tajikistan,Asia,1981,3994,62.587,4064671
Tajikistan,Asia,1982,3953,62.806,4180321
Tajikistan,Asia,1983,3939,63.03,4301334
Tajikistan,Asia,1984,3849,63.245,4429847
Tajikistan,Asia,1985,3749,63.418,4566786
Tajikistan,Asia,1986,3768,63.509,4713454
Tajikistan,Asia,1987,3686,63.498,4867754
Tajikistan,Asia,1988,3637,63.386,5023022
Tajikistan,Asia,1989,3577,63.184,5170285
Tajikistan,Asia,1990,3378,62.927,5303152
Tajikistan,Asia,1991,3007,62.661,5418785
Tajikistan,Asia,1992,1992,62.435,5519021
Tajikistan,Asia,1993,1644,62.29,5607922
Tajikistan,Asia,1994,1274,62.245,5691845
Tajikistan,Asia,1995,1098,62.307,5775404
Tajikistan,Asia,1996,899,62.467,5860334
Tajikistan,Asia,1997,898,62.694,5945181
Tajikistan,Asia,1998,929,62.96,6027676
Tajikistan,Asia,1999,944,63.254,6104268
Tajikistan,Asia,2000,1002,63.57,6172807
Tajikistan,Asia,2001,1081,63.912,6232587
Tajikistan,Asia,2002,1158,64.279,6285809
Tajikistan,Asia,2003,1250,64.666,6336724
Tajikistan,Asia,2004,1353,65.062,6391120
Tajikistan,Asia,2005,1413,65.449,6453240
Tajikistan,Asia,2006,1481,65.809,6524634
Tajikistan,Asia,2007,1563,66.132,6604426
Tajikistan,Asia,2008,1650,66.41,6691416
Tajikistan,Asia,2009,1679,66.642,6783390
Tajikistan,Asia,2010,1768,66.83,6878637
Tajikistan,Asia,2011,1854,66.983,6976958
Tajikistan,Asia,2012,1952,67.118,7078755
Tanzania,Africa,1950,654,40.402,7649766
Tanzania,Africa,1951,719,40.627,7847333
Tanzania,Africa,1952,717,41.063,8055939
Tanzania,Africa,1953,674,41.474,8274761
Tanzania,Africa,1954,711,41.859,8503222
Tanzania,Africa,1955,710,42.218,8740991
Tanzania,Africa,1956,700,42.552,8987990
Tanzania,Africa,1957,699,42.863,9244386
Tanzania,Africa,1958,686,43.153,9510560
Tanzania,Africa,1959,700,43.425,9787066
Tanzania,Africa,1960,709,43.685,10074485
Tanzania,Africa,1961,681,43.94,10373274
Tanzania,Africa,1962,722,44.194,10683638
Tanzania,Africa,1963,745,44.456,11005471
Tanzania,Africa,1964,763,44.731,11338515
Tanzania,Africa,1965,767,45.022,11682835
Tanzania,Africa,1966,840,45.33,12038154
Tanzania,Africa,1967,848,45.653,12405300
Tanzania,Africa,1968,866,45.99,12786751
Tanzania,Africa,1969,855,46.342,13185749
Tanzania,Africa,1970,878,46.714,13604523
Tanzania,Africa,1971,887,47.115,14044480
Tanzania,Africa,1972,916,47.543,14504837
Tanzania,Africa,1973,915,47.993,14982938
Tanzania,Africa,1974,907,48.452,15474884
Tanzania,Africa,1975,927,48.904,15977990
Tanzania,Africa,1976,964,49.329,16491445
Tanzania,Africa,1977,962,49.712,17016577
Tanzania,Africa,1978,961,50.042,17555450
Tanzania,Africa,1979,945,50.313,18111097
Tanzania,Africa,1980,925,50.531,18685789
Tanzania,Africa,1981,889,50.711,19281182
Tanzania,Africa,1982,874,50.866,19897071
Tanzania,Africa,1983,845,51.005,20531760
Tanzania,Africa,1984,841,51.124,21182600
Tanzania,Africa,1985,815,51.205,21848290
Tanzania,Africa,1986,817,51.22,22525148
Tanzania,Africa,1987,832,51.155,23215060
Tanzania,Africa,1988,841,51.004,23928658
Tanzania,Africa,1989,844,50.779,24680404
Tanzania,Africa,1990,851,50.496,25478979
Tanzania,Africa,1991,845,50.177,26331511
Tanzania,Africa,1992,826,49.856,27230502
Tanzania,Africa,1993,809,49.57,28152305
Tanzania,Africa,1994,791,49.346,29064223
Tanzania,Africa,1995,794,49.207,29943732
Tanzania,Africa,1996,814,49.165,30783155
Tanzania,Africa,1997,789,49.218,31592450
Tanzania,Africa,1998,798,49.368,32388671
Tanzania,Africa,1999,806,49.626,33197305
Tanzania,Africa,2000,826,50.01,34038161
Tanzania,Africa,2001,858,50.536,34917073
Tanzania,Africa,2002,899,51.2,35832494
Tanzania,Africa,2003,930,51.988,36788281
Tanzania,Africa,2004,972,52.884,37786946
Tanzania,Africa,2005,1018,53.869,38831024
Tanzania,Africa,2006,1057,54.929,39923609
Tanzania,Africa,2007,1101,56.032,41068185
Tanzania,Africa,2008,1149,57.141,42267667
Tanzania,Africa,2009,1183,58.22,43524738
Tanzania,Africa,2010,1229,59.224,44841226
